Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
2010,9,14.3899879895225,0.738079637622769,16.3835333333333,12.4411666666667,1150,12.3569753893677,0.692108403788713,13.9559,10.7266666666667,974
2010,10,14.5140409482572,0.62715815039024,16.2172,13.0989,1483,13.5905464166138,0.47792525377146,14.8014615384615,12.372375,1277
2010,11,13.6092266394618,0.578707085454797,15.1567142857143,12.5133636363636,796,13.0234386741422,0.498550628546426,14.2036363636364,12.0336153846154,694
2010,12,12.4944687229437,0.0322572874990796,12.5420714285714,12.4572,6,12.4753784188034,0.0068811348417616,12.487,12.4670833333333,6
2011,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,2,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,3,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,4,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,6,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2011,7,14.6471124282004,1.01723930987846,17.1933076923077,12.5812142857143,902,12.4425242990858,0.465340841904463,13.7518571428571,11.581,898
2011,8,15.4392941650442,0.830670861054809,18.4054615384615,12.74575,1427,12.8636197029038,0.571041748259544,14.4433571428571,11.4735714285714,1428
2011,9,15.4917727661805,0.840903260322429,17.48625,12.6729,1435,13.6825791605935,0.971701537528063,15.8662666666667,11.4056153846154,1436
2011,10,14.8383389894391,0.679586751938365,17.235,13.564,1061,13.6027703966299,0.56915649583989,15.0167,12.3142727272727,1056
2011,11,13.3324676757046,0.533178181306698,15.179875,12.5841818181818,1417,13.1478425037479,0.416567916684819,14.2711666666667,12.5822307692308,1391
2011,12,12.4554778074417,0.264677890449658,13.2645,11.7311428571429,1487,12.3897349853951,0.22931673914366,13.2771875,11.8483333333333,1476
2012,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2012,2,11.3611085842372,0.72796257765304,12.9483333333333,10.0905,533,10.838229028581,0.699709375520076,12.8612307692308,10.1944615384615,533
2012,3,11.3422470307886,0.648691857542308,13.175,9.98746666666667,1316,10.594666243953,0.556283361060382,12.1071333333333,9.47553333333333,1314
2012,4,11.5887523469696,1.04829636438689,13.7444444444444,9.30709090909091,1007,10.3664540203688,0.84952459997229,12.1279166666667,9.19706666666667,1006
2012,5,12.4614598250846,0.957783263513626,15.4159166666667,10.042,990,10.6595359745164,0.783284038916264,12.7481538461538,9.136,975
2012,6,13.9022918615477,1.42599472976006,17.1869,10.4767777777778,1430,12.0548185390436,1.13194341197893,14.955,10.2252,1409
2012,7,15.0533836564761,0.846783088194834,17.2307777777778,12.2470714285714,1124,12.5665080898734,0.753141539813871,15.216125,10.8483,1112
2012,8,15.7999647821484,0.652261986796737,17.636,13.5315384615385,738,12.7901900758779,0.685625399477398,14.8503333333333,11.6668333333333,738
2012,9,15.8246062153642,0.65680443284359,17.7874545454545,14.26025,469,13.259280932857,0.336674544940947,14.7227333333333,12.7276666666667,468
2012,10,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2012,11,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2012,12,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2013,1,11.5833727035975,0.55070427175632,13.0184,10.5453636363636,454,11.4292048302671,0.500701583560591,12.365375,10.8049285714286,454
2013,2,11.3217856086306,0.460059666811982,12.4703,10.2811111111111,352,11.0202401781931,0.391651471364637,11.8062857142857,10.3443571428571,351
2013,3,11.8832465919971,0.836707799982243,14.58525,10.565,218,11.1208047281794,0.519398483333871,12.4006363636364,10.381,218
2013,4,12.9707411775669,1.36003667723346,15.88925,10.0284615384615,483,11.4364353686779,1.11787909625772,13.6950909090909,9.38023076923077,483
2013,5,13.3750862249575,1.29042932354205,15.4782857142857,11.014,623,11.8421409166343,1.44697945637899,14.1400769230769,9.48953846153846,618
2013,6,13.6371276810622,0.906344132346278,17.2908181818182,11.4123333333333,332,11.5344109056086,0.770060337373262,15.3684615384615,10.1253125,329
2013,7,15.42130872854,1.13301860401053,17.7125,12.8521538461538,354,13.0806102271618,0.893976760215669,15.0396666666667,11.6743846153846,354
2013,8,16.7093080068806,0.523308563672048,18.392,15.6175833333333,153,13.085706973854,0.413610180920653,14.2865384615385,12.3325,153
2013,9,15.4894173091139,1.5336191095661,19.2531428571429,12.0412307692308,1133,12.8900565085562,0.622635071304135,15.247,11.1718666666667,1133
2013,10,14.8444989352499,0.57345449099566,16.4940769230769,13.1863,789,14.1655806977967,0.521773016224838,15.2980666666667,12.9382307692308,790
2013,11,14.0175430721207,0.427396091945228,15.1942857142857,13.022,496,13.5693750400646,0.377578306353401,14.2406,12.8616,497
2013,12,13.0122572482637,0.574726462209043,14.464,11.8224615384615,255,12.9111088777667,0.590229124676879,14.4136153846154,11.7935714285714,252
2014,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,2,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,3,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,4,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,6,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,7,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,8,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,9,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,10,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,11,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2014,12,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2015,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2015,2,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2015,3,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2015,4,14.2415357470559,1.21852084463545,16.4543076923077,12.1895,173,11.6915741922007,0.5497115664179,13.2152105263158,10.8326153846154,173
2015,5,13.0229414014915,0.843365352162163,15.5419285714286,11.2634,1232,11.1992748123999,0.514174721415622,13.317,10.251125,1232
2015,6,14.8492681901804,1.0783252599204,17.2405625,12.4442857142857,1181,12.1710823117961,0.67182333438948,14.5496923076923,11.1335238095238,1181
2015,7,16.9251930886131,0.965054721585196,19.2388125,14.2199285714286,1400,14.2121153022499,1.02497263203531,17.01325,12.3511176470588,1400
2015,8,17.654337012828,1.2148764962267,20.522625,14.9007142857143,1323,14.7847943964554,0.863765134023503,17.9047857142857,13.45475,1323
2015,9,18.5993009067609,1.24922354724035,21.4343846153846,16.3328461538462,1286,16.9024294684444,1.18506288205463,19.6138823529412,14.2730909090909,1286
2015,10,18.0643193788201,0.820199586772383,19.7305833333333,16.2353333333333,1160,17.1618587142685,0.721372197054985,18.56675,15.5271333333333,1161
2015,11,14.8122943279519,0.640360921268275,17.3742,13.8681176470588,1440,14.5395227284055,0.583530672125912,16.0993125,13.4665882352941,1440
2015,12,14.1280238366072,1.02242916998713,15.8047,12.4465714285714,788,14.0953519395019,1.02539366984703,15.514625,12.3321875,794
2016,1,13.6256514434649,0.551688256275485,14.6770714285714,12.1611,523,13.5434916548465,0.537287436989955,14.2624444444444,12.1633157894737,546
2016,2,13.7514079577221,0.722051722227906,15.2161818181818,12.1752,1356,13.4223433312758,0.631004327981176,14.3434285714286,12.2602,1366
2016,3,13.7267807703072,1.14681401535546,16.37925,10.471125,1474,13.0499829954021,1.2981154167263,14.6142352941177,9.9935,1486
2016,4,13.0604865834716,1.1487305273239,15.6295,10.1003333333333,1346,11.6791629658089,1.03043897762452,13.6309375,9.42471428571429,1346
2016,5,13.3395964563638,1.06312270738551,15.3305384615385,11.1402857142857,1465,11.5700615357607,0.842649326225293,13.76895,9.83845454545455,1466
2016,6,14.6705579732916,0.897025259373888,17.538,12.0495294117647,1411,11.9355286251539,0.609401222543646,14.2422352941176,10.71975,1411
2016,7,15.8315979486394,0.925454061399822,19.0325454545455,13.1537692307692,1082,13.029049915554,0.598858517667415,15.2945625,11.419,1083
2016,8,16.0557413708203,0.765742823273931,19.3324615384615,14.150875,1250,13.8221208801826,0.614418191130939,15.7117333333333,12.874,1250
2016,9,16.1376517992623,0.867511225685049,18.6384375,14.1177857142857,1423,14.2923469865146,0.841335843695224,17.0596315789474,12.5847777777778,1423
2016,10,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2016,11,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2016,12,12.0452025102502,0.181266410557799,12.2216363636364,11.7486,16,12.0792481400641,0.0807986494804864,12.1656666666667,11.9466470588235,16
2017,1,12.7513953468345,0.387748892950397,13.8229166666667,11.7177,1433,12.7797252072566,0.317717846648555,13.2605294117647,11.7662142857143,1456
2017,2,13.3483143491698,0.539349426316645,14.6124166666667,12.1798461538462,1114,13.1534548443927,0.397814917351859,13.7661,11.946,1116
2017,3,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2017,4,11.8030758400945,0.994304197469479,14.0498333333333,9.60545454545455,960,10.6537975434571,0.82735601518906,12.675,9.23664705882353,960
2017,5,12.9665812255258,1.12186386469353,15.6463333333333,10.5840714285714,1436,10.8749591899948,0.570049784899495,12.9744285714286,9.68138888888889,1437
2017,6,14.2386893132746,1.22857781987453,17.5975,11.3313333333333,1385,12.223378205598,0.868424761953423,14.9036666666667,10.7207647058824,1385
2017,7,16.1724953935871,1.26865193371048,19.1075333333333,13.0162352941176,1390,13.7702173157226,0.998676623117837,16.5748461538462,11.3247692307692,1391
2017,8,16.6029473450273,1.18092090819164,19.7846363636364,13.5473571428571,1482,14.0459123012916,0.813418457872103,16.8213125,12.461,1482
2017,9,16.6962994726393,1.35767478909051,20.4782142857143,13.7378,1439,14.6639490921368,1.14767619820216,17.2646153846154,12.3904615384615,1439
2017,10,14.9715383120055,0.834970653754766,17.7169166666667,13.0991818181818,1488,13.9022704327956,0.813613519641516,15.9209285714286,12.0719444444444,1488
2017,11,14.5139252488824,0.506760557598029,16.2270714285714,13.4169230769231,1432,14.0163616133731,0.390948139946958,14.8687142857143,13.2307857142857,1434
2017,12,13.5832993136584,0.350599941517527,14.6289375,12.6818666666667,1410,13.4464891046293,0.334794558377147,14.1048571428571,12.6252941176471,1409
2018,1,14.0128335392194,0.836277787605538,15.372,12.1695333333333,1430,13.8179477987216,0.866987643213067,15.0097777777778,12.2425,1431
2018,2,13.0945196984184,1.00410346619285,15.7759375,10.0861764705882,1319,12.8107248324156,0.859896722050642,14.226,11.0733529411765,1319
2018,3,12.7187196406212,0.731943458955182,14.705375,11.28625,1479,12.2772554303839,0.604156596571599,13.4837619047619,11.0494705882353,1484
2018,4,12.3445579535972,1.1051846218829,14.8339230769231,9.79945454545454,1389,10.8719688549275,0.655503970416561,12.7173333333333,9.74870588235294,1390
2018,5,12.8645662352632,0.85243858758291,14.9029166666667,10.4820625,1479,10.9811302087326,0.58383988712355,13.2885333333333,9.67642857142857,1479
2018,6,14.2411221249735,1.27012078504695,17.6208,11.3329166666667,1435,12.3660892893762,1.1677351822866,15.3288947368421,10.1902,1435
2018,7,16.2872319755744,1.01567789654533,19.6164444444444,13.6793571428571,1488,13.4987939358181,0.95314450820959,16.942875,11.7193571428571,1488
2018,8,17.0132224698311,1.0853405370302,20.1237142857143,13.9276,1488,14.7484052722319,1.45501668970338,18.7,12.3101666666667,1488
2018,9,16.1127850026645,0.7940031640857,19.1302352941176,14.4156666666667,820,14.4258739144247,0.727065059179754,15.81315,13.094375,820
2018,10,16.4508856901911,0.82098355949707,18.4544285714286,14.4017692307692,1448,15.5413269142081,0.853555241355446,17.1068823529412,13.7366666666667,1448
2018,11,16.151051352392,0.874461585474905,17.3619090909091,14.1604117647059,1434,15.9213369114547,1.06931782943109,17.0038461538462,13.5297222222222,1437
2018,12,14.1678924202497,0.630473042561597,16.2294,12.48905,1440,13.9701019890072,0.542770556349375,15.9755263157895,12.5274705882353,1461
2019,1,13.5176700022034,0.760463417829226,14.7425333333333,11.9491818181818,1018,13.5149924625,0.789218932883529,14.4509230769231,11.9117368421053,1039
2019,2,12.9255875771579,0.299756055217171,13.8155,12.1011666666667,420,12.8593319274506,0.372196775126792,13.509,12.2477777777778,419
2019,3,12.9475178318874,0.730856554490075,15.263,10.5584,1446,12.4937548479018,0.615867681286617,13.9127333333333,10.985,1455
2019,4,13.4013757206177,0.94894770511479,15.6291818181818,10.9762,1410,11.8133230889042,1.01117308913326,13.7045333333333,10.0260666666667,1410
2019,5,13.8439716768227,0.984477706933959,16.2241818181818,11.4802857142857,1436,12.3729710589161,1.02897595126641,14.6063571428571,10.2843888888889,1436
2019,6,15.2270463300985,1.21571822549811,18.4395333333333,12.2739285714286,1435,12.6193755279416,1.06898888357559,15.14155,10.2778823529412,1435
2019,7,15.832244049723,1.15497666308539,18.8713125,12.7093333333333,1483,12.6813810108677,0.706992753578799,15.6839,11.3086666666667,1483
2019,8,16.3185252598209,0.65187192264578,18.1766111111111,14.3592857142857,1487,13.4141477902803,0.719903745797442,15.6730588235294,11.8992941176471,1487
2019,9,16.034754391056,1.04995721997713,18.4385384615385,13.5324,1337,13.9956356150481,0.850761560604372,16.3802352941177,12.0288888888889,1337
2019,10,14.5561572663234,0.689371092612098,16.23375,13.0774444444444,1456,13.5387994931127,0.620401610752017,15.2854705882353,11.9277333333333,1456
2019,11,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
2019,12,13.4061298958446,0.176134686176068,13.6654545454545,13.1505333333333,16,13.4130411391146,0.00980554377662447,13.43475,13.4045333333333,16
2020,1,13.0305985218085,0.485493488207028,14.197,11.7853571428571,1464,12.961037822482,0.410722561667482,13.55445,11.9154,1464
2020,2,13.2310802686415,0.922587684866654,15.315,11.7262,961,12.887465115064,0.735309263381594,14.3806666666667,11.8536086956522,961
2020,3,14.5155439962353,0.465781222653948,16.0254545454545,13.3334705882353,1288,14.088277834485,0.633377509517853,15.2450625,12.472875,1288
2020,4,13.0672556755087,0.623399452160749,15.0362105263158,11.6484285714286,1367,11.9189044689861,0.788262815151617,13.4327333333333,10.3484,1367
2020,5,13.7297105007027,1.13829290427252,16.6075625,11.3131818181818,1464,11.7849169253873,1.10143003082726,14.61625,10.1106428571429,1467
2020,6,14.9497567717728,1.27752169007024,17.8566666666667,12.4118,1353,12.9052632758457,1.20555430470306,15.94925,10.8253846153846,1354
2020,7,15.7216106082938,0.860357333343427,19.19075,13.673,1420,13.0602826633759,0.854048632204437,15.7425,11.797,1407
2020,8,16.187472849394,1.44946637413557,19.7207857142857,11.8608571428571,1445,13.4439031661115,1.08987983563731,16.7388571428571,10.679,1363
2020,9,15.9632576740834,0.715685255542406,18.73,14.8221764705882,1436,14.143438763565,0.557687478235318,16.5974285714286,12.7081764705882,1436
2020,10,15.9962721365864,0.529138359217715,17.7646666666667,14.8104,1485,14.9489779656715,0.502089639421066,15.875875,13.873,1485
2020,11,12.8517107898842,1.37143500037606,16.4035,11.5037,1440,12.4420390698896,1.15023853208483,15.245875,11.507125,1440
2020,12,12.1287073036294,0.260991540362106,12.916,11.6757692307692,1366,12.0515534524932,0.24214545989798,12.6839090909091,11.6614761904762,1373
